country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",6/3/2025 15:00,13.67,79.35,SO2,3,31,10
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",6/3/2025 15:00,13.615387,79.40923,SO2,3,9,5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",6/3/2025 15:00,13.615387,79.40923,CO,28,42,39
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",6/3/2025 15:00,13.615387,79.40923,OZONE,49,49,49
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",6/3/2025 15:00,16.536107,80.594233,NH3,3,4,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",6/3/2025 15:00,16.536107,80.594233,SO2,6,8,6
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",6/3/2025 15:00,16.486692,80.699436,PM2.5,54,147,81
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",6/3/2025 15:00,16.486692,80.699436,NO2,4,42,19
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",6/3/2025 15:00,16.486692,80.699436,SO2,3,9,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",6/3/2025 15:00,16.509717,80.612222,PM10,60,92,76
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",6/3/2025 15:00,16.509717,80.612222,OZONE,2,54,32
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",6/3/2025 15:00,16.554731,80.64911,PM2.5,49,62,55
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",6/3/2025 15:00,17.72,83.3,SO2,5,13,9
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",6/3/2025 15:00,27.103358,93.679645,OZONE,3,3,3
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",6/3/2025 15:00,11.654054,92.734055,CO,24,88,50
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",6/3/2025 15:00,16.5150833,80.5181667,NH3,2,5,4
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",6/3/2025 15:00,13.20488,79.097889,PM2.5,32,160,79
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",6/3/2025 15:00,14.465052,78.824187,NO2,10,58,26
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",6/3/2025 15:00,14.465052,78.824187,SO2,14,16,15
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",6/3/2025 15:00,25.204762,85.51496,PM10,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",6/3/2025 15:00,25.56752,83.966379,PM2.5,18,50,37
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",6/3/2025 15:00,25.56752,83.966379,NO2,4,5,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",6/3/2025 15:00,25.56752,83.966379,CO,30,57,53
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",6/3/2025 15:00,24.792403,84.992416,NH3,3,6,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",6/3/2025 15:00,24.792403,84.992416,CO,22,50,37
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",6/3/2025 15:00,24.762518,84.982348,NO2,17,20,19
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",6/3/2025 15:00,26.987634,94.636574,PM10,27,60,47
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",6/3/2025 15:00,26.987634,94.636574,OZONE,3,70,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",6/3/2025 15:00,26.146529,87.454184,PM2.5,27,83,51
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",6/3/2025 15:00,26.146529,87.454184,NO2,5,10,8
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",6/3/2025 15:00,26.146529,87.454184,SO2,15,19,18
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",6/3/2025 15:00,26.146529,87.454184,OZONE,9,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",6/3/2025 15:00,25.5626095,84.663264,PM2.5,17,50,23
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",6/3/2025 15:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",6/3/2025 15:00,25.376776,86.471523,SO2,2,32,18
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",6/3/2025 15:00,26.11442,85.39813,NH3,9,11,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",6/3/2025 15:00,26.11442,85.39813,CO,20,30,25
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",6/3/2025 15:00,26.11442,85.39813,OZONE,17,33,24
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",6/3/2025 15:00,26.1403345,85.3650192,PM10,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",6/3/2025 15:00,26.349082,92.68449,PM10,32,98,53
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",6/3/2025 15:00,26.349082,92.68449,NH3,1,3,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",6/3/2025 15:00,26.446912,91.439057,OZONE,10,69,36
India,Assam,Silchar,"Tarapur, Silchar - PCBA",6/3/2025 15:00,24.82827,92.79525,PM10,59,67,62
India,Assam,Silchar,"Tarapur, Silchar - PCBA",6/3/2025 15:00,24.82827,92.79525,SO2,2,17,9
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",6/3/2025 15:00,25.697189,85.2459,SO2,4,6,5
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",6/3/2025 15:00,25.560083,87.553265,PM2.5,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",6/3/2025 15:00,26.0881305,87.93840336,NO2,24,31,26
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",6/3/2025 15:00,26.0881305,87.93840336,OZONE,12,19,18
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",6/3/2025 15:00,26.071318,91.87488,PM10,67,370,205
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",6/3/2025 15:00,26.071318,91.87488,NO2,8,72,25
India,Assam,Guwahati,"IITG, Guwahati - PCBA",6/3/2025 15:00,26.2028636,91.70046436,NO2,1,7,2
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",6/3/2025 15:00,26.181742,91.78063,CO,24,70,36
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",6/3/2025 15:00,25.42742023,86.13886079,PM2.5,22,88,51
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",6/3/2025 15:00,25.251013,86.989001,OZONE,10,21,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",6/3/2025 15:00,25.265194,87.012947,NH3,2,8,6
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",6/3/2025 15:00,25.859655,85.77944,CO,22,44,30
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",6/3/2025 15:00,24.952822,84.002396,PM10,37,133,82
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",6/3/2025 15:00,26.2271665,84.3570427,SO2,2,8,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",6/3/2025 15:00,30.735567,76.775714,NO2,21,35,28
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",6/3/2025 15:00,30.735567,76.775714,SO2,11,24,17
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",6/3/2025 15:00,26.1403345,85.3650192,SO2,7,13,12
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",6/3/2025 15:00,25.586562,85.043586,NO2,29,34,32
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",6/3/2025 15:00,25.586562,85.043586,CO,28,57,35
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",6/3/2025 15:00,25.592539,85.227158,PM2.5,83,194,145
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",6/3/2025 15:00,22.348441,82.549611,SO2,7,9,8
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",6/3/2025 15:00,22.12665,83.483212,SO2,2,7,5
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",6/3/2025 15:00,22.12665,83.483212,CO,15,44,30
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",6/3/2025 15:00,22.1910172,83.5197009,SO2,6,9,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",6/3/2025 15:00,30.719859,76.738637,PM2.5,23,68,46
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",6/3/2025 15:00,30.719859,76.738637,OZONE,28,98,59
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",6/3/2025 15:00,21.194815,81.31477,CO,8,24,15
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",6/3/2025 15:00,21.185571,81.343175,NH3,2,2,2
India,Bihar,Patna,"Samanpura, Patna - BSPCB",6/3/2025 15:00,25.596727,85.085624,PM2.5,30,82,65
India,Bihar,Patna,"Samanpura, Patna - BSPCB",6/3/2025 15:00,25.596727,85.085624,NO2,38,56,44
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",6/3/2025 15:00,25.366336,87.117468,SO2,16,18,17
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",6/3/2025 15:00,25.366336,87.117468,CO,23,74,72
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",6/3/2025 15:00,21.224231,81.40835,PM10,23,143,73
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",6/3/2025 15:00,21.224231,81.40835,SO2,12,49,24
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",6/3/2025 15:00,22.08815,82.13737,CO,24,42,36
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",6/3/2025 15:00,21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",6/3/2025 15:00,21.219665,81.630094,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",6/3/2025 15:00,22.368195,82.746431,NO2,26,46,33
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",6/3/2025 15:00,22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",6/3/2025 15:00,22.368195,82.746431,CO,29,36,31
India,Bihar,Patna,"Muradpur, Patna - BSPCB",6/3/2025 15:00,25.619651,85.147382,CO,28,61,45
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",6/3/2025 15:00,25.599486,85.113666,SO2,5,15,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",6/3/2025 15:00,22.06631475,83.33820077,OZONE,17,50,33
India,Delhi,Delhi,"Alipur, Delhi - DPCC",6/3/2025 15:00,28.815329,77.15301,SO2,3,25,13
India,Delhi,Delhi,"Alipur, Delhi - DPCC",6/3/2025 15:00,28.815329,77.15301,OZONE,2,10,6
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",6/3/2025 15:00,28.647622,77.315809,SO2,2,42,24
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",6/3/2025 15:00,28.695381,77.181665,NO2,23,51,35
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",6/3/2025 15:00,28.695381,77.181665,NH3,4,5,4
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",6/3/2025 15:00,28.695381,77.181665,OZONE,43,98,67
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",6/3/2025 15:00,28.4706914,77.1099364,PM2.5,12,82,42
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",6/3/2025 15:00,28.4706914,77.1099364,CO,25,37,32
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",6/3/2025 15:00,28.656756,77.227234,NO2,17,274,48
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",6/3/2025 15:00,28.656756,77.227234,NH3,4,16,6
India,Delhi,Delhi,"DTU, Delhi - CPCB",6/3/2025 15:00,28.7500499,77.1112615,CO,14,24,21
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",6/3/2025 15:00,28.498571,77.26484,PM2.5,23,93,55
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",6/3/2025 15:00,28.498571,77.26484,CO,32,52,40
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",6/3/2025 15:00,28.5710274,77.0719006,PM10,81,190,120
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",6/3/2025 15:00,28.5710274,77.0719006,NH3,6,9,7
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",6/3/2025 15:00,28.5710274,77.0719006,CO,23,71,57
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",6/3/2025 15:00,28.5627763,77.1180053,PM10,55,112,94
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",6/3/2025 15:00,28.5627763,77.1180053,OZONE,25,90,59
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",6/3/2025 15:00,28.6811736,77.3025234,PM10,87,121,105
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",6/3/2025 15:00,28.6811736,77.3025234,NH3,10,11,11
India,Delhi,Delhi,"ITO, Delhi - CPCB",6/3/2025 15:00,28.628624,77.24106,PM2.5,27,97,60
India,Delhi,Delhi,"ITO, Delhi - CPCB",6/3/2025 15:00,28.628624,77.24106,CO,30,51,43
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",6/3/2025 15:00,28.73282,77.170633,PM10,101,217,153
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",6/3/2025 15:00,28.58028,77.233829,NO2,31,54,42
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",6/3/2025 15:00,21.219665,81.630094,OZONE,13,59,35
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",6/3/2025 15:00,21.237755,81.705301,NO2,15,27,22
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",6/3/2025 15:00,21.371751,81.664929,SO2,9,57,19
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",6/3/2025 15:00,21.371751,81.664929,CO,23,57,46
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",6/3/2025 15:00,22.06631475,83.33820077,PM2.5,28,53,41
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",6/3/2025 15:00,22.06631475,83.33820077,PM10,36,104,66
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",6/3/2025 15:00,22.06631475,83.33820077,NH3,1,2,2
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",6/3/2025 15:00,28.5918245,77.2273074,PM10,88,164,119
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",6/3/2025 15:00,28.5918245,77.2273074,OZONE,36,83,61
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",6/3/2025 15:00,28.611281,77.237738,PM2.5,27,97,61
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",6/3/2025 15:00,28.611281,77.237738,PM10,77,152,105
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",6/3/2025 15:00,28.636429,77.201067,NO2,102,139,121
India,Delhi,Delhi,"Mundka, Delhi - DPCC",6/3/2025 15:00,28.684678,77.076574,PM10,115,218,165
India,Delhi,Delhi,"Mundka, Delhi - DPCC",6/3/2025 15:00,28.684678,77.076574,SO2,5,13,8
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",6/3/2025 15:00,28.6573814,77.1585447,OZONE,34,65,47
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",6/3/2025 15:00,28.530785,77.271255,PM2.5,12,97,56
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",6/3/2025 15:00,28.530785,77.271255,SO2,10,29,18
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",6/3/2025 15:00,28.623763,77.287209,NH3,4,5,4
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",6/3/2025 15:00,28.623763,77.287209,SO2,1,4,3
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",6/3/2025 15:00,28.674045,77.131023,PM2.5,28,243,85
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",6/3/2025 15:00,28.674045,77.131023,SO2,7,87,41
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",6/3/2025 15:00,28.60909,77.0325413,SO2,10,21,15
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",6/3/2025 15:00,28.60909,77.0325413,OZONE,21,41,32
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",6/3/2025 15:00,28.570173,76.933762,NO2,74,104,85
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",6/3/2025 15:00,28.570173,76.933762,CO,17,50,20
India,Delhi,Delhi,"Narela, Delhi - DPCC",6/3/2025 15:00,28.822836,77.101981,NO2,9,23,14
India,Delhi,Delhi,"Narela, Delhi - DPCC",6/3/2025 15:00,28.822836,77.101981,NH3,4,5,4
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",6/3/2025 15:00,28.56789,77.250515,NH3,4,5,4
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",6/3/2025 15:00,28.563262,77.186937,NH3,3,5,4
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",6/3/2025 15:00,28.6514781,77.1473105,NO2,35,102,78
India,Delhi,Delhi,"Bawana, Delhi - DPCC",6/3/2025 15:00,28.7762,77.051074,SO2,5,22,10
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",6/3/2025 15:00,28.7256504,77.2011573,CO,32,44,40
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,PM2.5,61,88,74
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,NH3,99,105,101
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,SO2,1,12,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,CO,17,42,28
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,OZONE,10,46,31
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",6/3/2025 15:00,28.4275,77.1465,NH3,8,19,14
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,PM10,13,125,38
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,NO2,52,147,102
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,NH3,3,11,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,OZONE,19,92,48
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",6/3/2025 15:00,30.943887,76.801991,PM2.5,27,283,106
India,Gujarat,Surat,"Science Center, Surat - SMC",6/3/2025 15:00,21.170046,72.795405,PM10,29,500,119
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",6/3/2025 15:00,20.362421,72.918013,PM2.5,22,122,63
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",6/3/2025 15:00,20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",6/3/2025 15:00,22.969611,72.6435,PM2.5,33,412,172
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",6/3/2025 15:00,22.969611,72.6435,PM10,73,407,152
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",6/3/2025 15:00,22.969611,72.6435,NH3,1,12,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",6/3/2025 15:00,22.969611,72.6435,OZONE,1,3,2
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",6/3/2025 15:00,28.593883,76.270653,PM2.5,85,165,114
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",6/3/2025 15:00,28.593883,76.270653,NH3,6,8,7
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",6/3/2025 15:00,30.943887,76.801991,NO2,6,19,12
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",6/3/2025 15:00,34.066206,74.81982,SO2,1,12,3
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",6/3/2025 15:00,15.888653,74.541751,OZONE,19,20,20
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",6/3/2025 15:00,23.016834,72.625775,NH3,2,36,10
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",6/3/2025 15:00,23.04307,72.562968,PM2.5,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",6/3/2025 15:00,21.613267,73.010555,PM2.5,42,261,88
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,PM10,52,68,58
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,NH3,6,7,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,SO2,8,9,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",6/3/2025 15:00,28.4417,77.3217,NO2,36,39,37
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",6/3/2025 15:00,22.977134,72.553024,NO2,48,196,115
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",6/3/2025 15:00,23.002657,72.591912,PM10,70,169,123
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",6/3/2025 15:00,23.020509,72.579261,OZONE,2,136,56
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",6/3/2025 15:00,28.5504249,77.2159377,PM10,103,211,139
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",6/3/2025 15:00,28.531346,77.190156,CO,32,47,42
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",6/3/2025 15:00,21.613267,73.010555,CO,46,86,70
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",6/3/2025 15:00,23.243639,72.68994,PM2.5,39,108,73
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",6/3/2025 15:00,28.699793,77.165453,SO2,6,32,14
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",6/3/2025 15:00,14.7918,75.3896,NO2,33,42,38
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",6/3/2025 15:00,17.321993,76.822628,PM10,46,110,65
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",6/3/2025 15:00,17.321993,76.822628,CO,30,37,30
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",6/3/2025 15:00,17.321993,76.822628,OZONE,40,61,53
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",6/3/2025 15:00,17.336318,76.847397,PM2.5,46,80,72
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",6/3/2025 15:00,17.336318,76.847397,PM10,76,135,110
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",6/3/2025 15:00,17.336318,76.847397,NO2,8,21,15
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",6/3/2025 15:00,13.1276288,78.1570122,PM2.5,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",6/3/2025 15:00,13.1276288,78.1570122,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",6/3/2025 15:00,12.415911,75.73505,PM2.5,34,50,42
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",6/3/2025 15:00,12.415911,75.73505,NO2,1,11,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",6/3/2025 15:00,12.88925,74.853,NO2,7,13,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",6/3/2025 15:00,13.0270199,77.494094,NH3,3,4,3
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",6/3/2025 15:00,13.0246342,77.5080115,PM2.5,51,361,99
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",6/3/2025 15:00,13.0246342,77.5080115,OZONE,30,31,30
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",6/3/2025 15:00,17.930306,77.482194,OZONE,9,39,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",6/3/2025 15:00,13.029152,77.585901,PM10,71,183,111
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",6/3/2025 15:00,13.029152,77.585901,NH3,1,3,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.938539,77.5901,PM10,48,100,65
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",6/3/2025 15:00,12.920984,77.584908,PM2.5,55,105,71
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",6/3/2025 15:00,12.9135218,77.5950804,OZONE,26,28,27
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.951913,77.539784,NO2,12,12,12
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.951913,77.539784,NH3,2,2,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.951913,77.539784,SO2,30,50,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",6/3/2025 15:00,11.55358,76.55521,CO,22,120,24
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",6/3/2025 15:00,15.459706,75.008381,NO2,19,25,20
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",6/3/2025 15:00,13.008556,76.125258,PM2.5,50,171,88
